bm_unit,national_grid_bm_unit,settlement_date,settlement_period,time_from_utc,time_to_utc,level_from_mw,level_to_mw
T_GRIFW-2,GRIFW-2,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T19:59:00Z,72,72
T_GRIFW-2,GRIFW-2,2026-09-08,42,2026-09-08T19:59:00Z,2026-09-08T20:00:00Z,72,69
T_GRIFW-2,GRIFW-2,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:29:00Z,69,69
T_GRIFW-2,GRIFW-2,2026-09-08,43,2026-09-08T20:29:00Z,2026-09-08T20:30:00Z,69,66
T_GRIFW-2,GRIFW-2,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T20:59:00Z,66,66
T_GRIFW-2,GRIFW-2,2026-09-08,44,2026-09-08T20:59:00Z,2026-09-08T21:00:00Z,66,64
T_GRIFW-2,GRIFW-2,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:29:00Z,64,64
T_GRIFW-2,GRIFW-2,2026-09-08,45,2026-09-08T21:29:00Z,2026-09-08T21:30:00Z,64,61
T_GRIFW-2,GRIFW-2,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T21:59:00Z,61,61
T_GRIFW-2,GRIFW-2,2026-09-08,46,2026-09-08T21:59:00Z,2026-09-08T22:00:00Z,61,60
T_GRIFW-2,GRIFW-2,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:29:00Z,60,60
T_GRIFW-2,GRIFW-2,2026-09-08,47,2026-09-08T22:29:00Z,2026-09-08T22:30:00Z,60,59
T_GRIFW-2,GRIFW-2,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T22:59:00Z,57,57
T_GRIFW-2,GRIFW-2,2026-09-08,48,2026-09-08T22:59:00Z,2026-09-08T23:00:00Z,57,56
T_GYMR-15,GYMRO-15,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:30:00Z,71,71
T_GYMR-15,GYMRO-15,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,60,60
T_GYMR-15,GYMRO-15,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:30:00Z,63,63
T_GYMR-15,GYMRO-15,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T01:00:00Z,67,67
T_GYMR-15,GYMRO-15,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:30:00Z,70,70
T_GYMR-15,GYMRO-15,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T02:00:00Z,75,75
T_GYMR-15,GYMRO-15,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:30:00Z,75,75
T_GYMR-15,GYMRO-15,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T03:00:00Z,75,75
T_GYMR-15,GYMRO-15,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:30:00Z,74,74
T_GYMR-15,GYMRO-15,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T04:00:00Z,42,42
T_GYMR-15,GYMRO-15,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:30:00Z,46,46
T_GYMR-15,GYMRO-15,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T05:00:00Z,51,51
T_GYMR-15,GYMRO-15,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:30:00Z,56,56
T_GYMR-15,GYMRO-15,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T06:00:00Z,62,62
T_GYMR-15,GYMRO-15,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:30:00Z,68,68
T_GYMR-15,GYMRO-15,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T07:00:00Z,73,73
T_GYMR-15,GYMRO-15,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:30:00Z,78,78
T_GYMR-15,GYMRO-15,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T08:00:00Z,80,80
T_GYMR-15,GYMRO-15,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:30:00Z,84,84
T_GYMR-15,GYMRO-15,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T09:00:00Z,87,87
T_GYMR-15,GYMRO-15,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:30:00Z,89,89
T_GYMR-15,GYMRO-15,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,85,85
T_GYMR-15,GYMRO-15,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,87,87
T_GYMR-15,GYMRO-15,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T11:00:00Z,92,92
T_GYMR-15,GYMRO-15,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,97,97
T_GYMR-15,GYMRO-15,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,102,102
T_GYMR-15,GYMRO-15,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,105,105
T_GYMR-15,GYMRO-15,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T13:00:00Z,107,107
T_GYMR-15,GYMRO-15,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:30:00Z,108,108
T_GYMR-15,GYMRO-15,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T14:00:00Z,104,104
T_GYMR-15,GYMRO-15,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:30:00Z,104,104
T_GYMR-15,GYMRO-15,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T15:00:00Z,105,105
T_GYMR-15,GYMRO-15,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:30:00Z,105,105
T_GYMR-15,GYMRO-15,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T16:00:00Z,111,111
T_GYMR-15,GYMRO-15,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:30:00Z,111,111
T_GYMR-15,GYMRO-15,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,112,112
T_GYMR-15,GYMRO-15,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,113,113
T_GYMR-15,GYMRO-15,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T18:00:00Z,115,115
T_GYMR-15,GYMRO-15,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:30:00Z,117,117
T_GYMR-15,GYMRO-15,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T19:00:00Z,120,120
T_GYMR-15,GYMRO-15,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:30:00Z,122,122
T_GYMR-15,GYMRO-15,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T20:00:00Z,121,121
T_GYMR-15,GYMRO-15,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:30:00Z,121,121
T_GYMR-15,GYMRO-15,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T21:00:00Z,122,122
T_GYMR-15,GYMRO-15,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:30:00Z,123,123
T_GYMR-15,GYMRO-15,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T22:00:00Z,124,124
T_GYMR-15,GYMRO-15,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:30:00Z,124,124
T_GYMR-15,GYMRO-15,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T23:00:00Z,124,124
T_GYMR-17,GYMRO-17,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:30:00Z,95,95
T_GYMR-17,GYMRO-17,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,95,95
T_GYMR-17,GYMRO-17,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:30:00Z,98,98
T_GYMR-17,GYMRO-17,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T01:00:00Z,101,101
T_GYMR-17,GYMRO-17,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:30:00Z,103,103
T_GYMR-17,GYMRO-17,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T02:00:00Z,102,102
T_GYMR-17,GYMRO-17,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:30:00Z,101,101
T_GYMR-17,GYMRO-17,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T03:00:00Z,100,100
T_GYMR-17,GYMRO-17,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:30:00Z,99,99
T_GYMR-17,GYMRO-17,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T04:00:00Z,83,83
T_GYMR-17,GYMRO-17,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:30:00Z,85,85
T_GYMR-17,GYMRO-17,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T05:00:00Z,88,88
T_GYMR-17,GYMRO-17,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:30:00Z,91,91
T_GYMR-17,GYMRO-17,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T06:00:00Z,95,95
T_GYMR-17,GYMRO-17,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:30:00Z,100,100
T_GYMR-17,GYMRO-17,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T07:00:00Z,105,105
T_GYMR-17,GYMRO-17,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:30:00Z,108,108
T_GYMR-17,GYMRO-17,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T08:00:00Z,106,106
T_GYMR-17,GYMRO-17,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:30:00Z,107,107
T_GYMR-17,GYMRO-17,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T09:00:00Z,107,107
T_GYMR-17,GYMRO-17,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:30:00Z,108,108
T_GYMR-17,GYMRO-17,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,107,107
T_GYMR-17,GYMRO-17,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,108,108
T_GYMR-17,GYMRO-17,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T11:00:00Z,110,110
T_GYMR-17,GYMRO-17,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,114,114
T_GYMR-17,GYMRO-17,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,120,120
T_GYMR-17,GYMRO-17,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,122,122
T_GYMR-17,GYMRO-17,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T13:00:00Z,122,122
T_GYMR-17,GYMRO-17,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:30:00Z,122,122
T_GYMR-17,GYMRO-17,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T14:00:00Z,119,119
T_GYMR-17,GYMRO-17,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:30:00Z,118,118
T_GYMR-17,GYMRO-17,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T15:00:00Z,118,118
T_GYMR-17,GYMRO-17,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:30:00Z,117,117
T_GYMR-17,GYMRO-17,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T16:00:00Z,121,121
T_GYMR-17,GYMRO-17,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:30:00Z,120,120
T_GYMR-17,GYMRO-17,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,120,120
T_GYMR-17,GYMRO-17,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,120,120
T_GYMR-17,GYMRO-17,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T18:00:00Z,122,122
T_GYMR-17,GYMRO-17,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:30:00Z,123,123
T_GYMR-17,GYMRO-17,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T19:00:00Z,124,124
T_GYMR-17,GYMRO-17,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:30:00Z,125,125
T_GYMR-17,GYMRO-17,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T20:00:00Z,126,126
T_GYMR-17,GYMRO-17,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:30:00Z,126,126
T_GYMR-17,GYMRO-17,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T21:00:00Z,126,126
T_GYMR-17,GYMRO-17,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:30:00Z,127,127
T_GYMR-17,GYMRO-17,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T22:00:00Z,129,129
T_GYMR-17,GYMRO-17,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:30:00Z,128,128
T_GYMR-17,GYMRO-17,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T23:00:00Z,128,128
T_GYMR-26,GYMRO-26,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:30:00Z,108,108
T_GYMR-26,GYMRO-26,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,110,110
T_GYMR-26,GYMRO-26,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:30:00Z,111,111
T_GYMR-26,GYMRO-26,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T01:00:00Z,111,111
T_GYMR-26,GYMRO-26,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:30:00Z,111,111
T_GYMR-26,GYMRO-26,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T02:00:00Z,110,110
T_GYMR-26,GYMRO-26,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:30:00Z,109,109
T_GYMR-26,GYMRO-26,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T03:00:00Z,109,109
T_GYMR-26,GYMRO-26,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:30:00Z,108,108
T_GYMR-26,GYMRO-26,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T04:00:00Z,95,95
T_GYMR-26,GYMRO-26,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:30:00Z,96,96
T_GYMR-26,GYMRO-26,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T05:00:00Z,97,97
T_GYMR-26,GYMRO-26,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:30:00Z,99,99
T_GYMR-26,GYMRO-26,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T06:00:00Z,99,99
T_GYMR-26,GYMRO-26,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:30:00Z,103,103
T_GYMR-26,GYMRO-26,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T07:00:00Z,107,107
T_GYMR-26,GYMRO-26,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:30:00Z,110,110
T_GYMR-26,GYMRO-26,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T08:00:00Z,109,109
T_GYMR-26,GYMRO-26,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:30:00Z,112,112
T_GYMR-26,GYMRO-26,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T09:00:00Z,113,113
T_GYMR-26,GYMRO-26,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:30:00Z,114,114
T_GYMR-26,GYMRO-26,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,113,113
T_GYMR-26,GYMRO-26,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,114,114
T_GYMR-26,GYMRO-26,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T11:00:00Z,117,117
T_GYMR-26,GYMRO-26,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,119,119
T_GYMR-26,GYMRO-26,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,123,123
T_GYMR-26,GYMRO-26,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,124,124
T_GYMR-26,GYMRO-26,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T13:00:00Z,124,124
T_GYMR-26,GYMRO-26,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:30:00Z,124,124
T_GYMR-26,GYMRO-26,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T14:00:00Z,121,121
T_GYMR-26,GYMRO-26,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:30:00Z,122,122
T_GYMR-26,GYMRO-26,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T15:00:00Z,122,122
T_GYMR-26,GYMRO-26,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:30:00Z,123,123
T_GYMR-26,GYMRO-26,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T16:00:00Z,126,126
T_GYMR-26,GYMRO-26,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:30:00Z,126,126
T_GYMR-26,GYMRO-26,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,126,126
T_GYMR-26,GYMRO-26,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,126,126
T_GYMR-26,GYMRO-26,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T18:00:00Z,126,126
T_GYMR-26,GYMRO-26,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:30:00Z,127,127
T_GYMR-26,GYMRO-26,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T19:00:00Z,133,133
T_GYMR-26,GYMRO-26,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:30:00Z,133,133
T_GYMR-26,GYMRO-26,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T20:00:00Z,134,134
T_GYMR-26,GYMRO-26,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:30:00Z,134,134
T_GYMR-26,GYMRO-26,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T21:00:00Z,134,134
T_GYMR-26,GYMRO-26,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:30:00Z,133,133
T_GYMR-26,GYMRO-26,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T22:00:00Z,130,130
T_GYMR-26,GYMRO-26,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:30:00Z,130,130
T_GYMR-26,GYMRO-26,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T23:00:00Z,129,129
T_GYMR-28,GYMRO-28,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:30:00Z,116,116
T_GYMR-28,GYMRO-28,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,120,120
T_GYMR-28,GYMRO-28,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:30:00Z,120,120
T_GYMR-28,GYMRO-28,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T01:00:00Z,119,119
T_GYMR-28,GYMRO-28,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:30:00Z,118,118
T_GYMR-28,GYMRO-28,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T02:00:00Z,116,116
T_GYMR-28,GYMRO-28,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:30:00Z,115,115
T_GYMR-28,GYMRO-28,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T03:00:00Z,114,114
T_GYMR-28,GYMRO-28,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:30:00Z,113,113
T_GYMR-28,GYMRO-28,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T04:00:00Z,101,101
T_GYMR-28,GYMRO-28,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:30:00Z,102,102
T_GYMR-28,GYMRO-28,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T05:00:00Z,104,104
T_GYMR-28,GYMRO-28,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:30:00Z,106,106
T_GYMR-28,GYMRO-28,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T06:00:00Z,105,105
T_GYMR-28,GYMRO-28,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:30:00Z,109,109
T_GYMR-28,GYMRO-28,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T07:00:00Z,113,113
T_GYMR-28,GYMRO-28,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:30:00Z,116,116
T_GYMR-28,GYMRO-28,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T08:00:00Z,116,116
T_GYMR-28,GYMRO-28,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:30:00Z,117,117
T_GYMR-28,GYMRO-28,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T09:00:00Z,117,117
T_GYMR-28,GYMRO-28,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:30:00Z,118,118
T_GYMR-28,GYMRO-28,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,116,116
T_GYMR-28,GYMRO-28,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,117,117
T_GYMR-28,GYMRO-28,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T11:00:00Z,120,120
T_GYMR-28,GYMRO-28,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,123,123
T_GYMR-28,GYMRO-28,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,128,128
T_GYMR-28,GYMRO-28,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,129,129
T_GYMR-28,GYMRO-28,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T13:00:00Z,130,130
T_GYMR-28,GYMRO-28,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:30:00Z,130,130
T_GYMR-28,GYMRO-28,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T14:00:00Z,127,127
T_GYMR-28,GYMRO-28,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:30:00Z,127,127
T_GYMR-28,GYMRO-28,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T15:00:00Z,128,128
T_GYMR-28,GYMRO-28,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:30:00Z,127,127
T_GYMR-28,GYMRO-28,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T16:00:00Z,129,129
T_GYMR-28,GYMRO-28,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:30:00Z,129,129
T_GYMR-28,GYMRO-28,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,129,129
T_GYMR-28,GYMRO-28,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,129,129
T_GYMR-28,GYMRO-28,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T18:00:00Z,129,129
T_GYMR-28,GYMRO-28,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:30:00Z,130,130
T_GYMR-28,GYMRO-28,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T19:00:00Z,136,136
T_GYMR-28,GYMRO-28,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:30:00Z,137,137
T_GYMR-28,GYMRO-28,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T20:00:00Z,138,138
T_GYMR-28,GYMRO-28,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:30:00Z,138,138
T_GYMR-28,GYMRO-28,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T21:00:00Z,138,138
T_GYMR-28,GYMRO-28,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:30:00Z,138,138
T_GYMR-28,GYMRO-28,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T22:00:00Z,134,134
T_GYMR-28,GYMRO-28,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:30:00Z,134,134
T_GYMR-28,GYMRO-28,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T23:00:00Z,134,134
T_HADHW-1,HADHW-1,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T01:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T02:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T03:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T04:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T05:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T06:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T07:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T08:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T09:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T11:00:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,0,0
T_HADHW-1,HADHW-1,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,0,0
